Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
"Nyali Area, Nyali",3.0,4.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,21600000,Unknown
"Nyali Area, Nyali",5.0,6.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,42400000,Unknown
"Nyali Area, Nyali",4.0,5.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,27200000,Unknown
"Nyali Area, Nyali",3.0,4.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,40000000,Unknown
"Nyali Area, Nyali",4.0,5.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,45000000,Unknown
"Kizingo, Mombasa Island",4.0,5.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,40000000,Unknown
"Nyali Area, Nyali",3.0,4.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,22000000,Unknown
"Nyali Area, Nyali",3.0,4.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,20000000,Unknown
"Nyali Area, Nyali",3.0,4.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,25000000,Unknown
Kilimani,5.0,6.0,2024-07-15,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,68700000,Dagoretti North
"Kikambala, North coast, North Coast, Ocean view Haven",2.0,2.0,2024-07-27,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'En Suite', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool']",flats-apartments,sale,5500000,Unknown
Kilimani,3.0,3.0,2024-06-18,"['Backup Generator', 'Balcony', 'Borehole', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,28000000,Dagoretti North
Lavington,4.0,5.0,2024-06-18,"['BBQ', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Kids Play Area', 'Parking', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,36000000,Dagoretti North
Kileleshwa,4.0,4.0,2024-06-18,"['BBQ', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Lift/Elevator', 'Parking']",flats-apartments,sale,30000000,Dagoretti North
Kileleshwa,3.0,3.0,2024-06-18,"['Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,24000000,Dagoretti North
"Westlands Area, Westlands",2.0,2.0,2024-06-18,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,23000000,Westlands
Lavington,4.0,5.0,2024-06-18,"['BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,54000000,Dagoretti North
South C,2.0,2.0,2024-06-18,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool']",flats-apartments,sale,8000000,Langata
Kilimani,2.0,2.0,2024-06-18,"['BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,13000000,Dagoretti North
"Rose Avenue, Kilimani",3.0,4.0,2024-07-24,"['Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,26000000,Dagoretti North
"Westlands Area, Westlands",2.0,2.0,2024-03-05,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,14600000,Westlands
"Westlands Area, Westlands",2.0,3.0,2024-03-05,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,18000000,Westlands
"Rhapta Road, Westlands",1.0,2.0,2024-03-05,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,7800000,Westlands
"Rhapta Road, Westlands",2.0,3.0,2024-03-05,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,12800000,Westlands
"Westlands Area, Westlands",1.0,2.0,2024-03-05,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,12000000,Westlands
"Kilimani, Kileleshwa",3.0,3.0,2024-03-05,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,11500000,Dagoretti North
Kileleshwa,2.0,2.0,2024-03-05,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,10800000,Dagoretti North
"Mombasa road, Syokimau",3.0,3.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,13500000,Embakasi South
"Mombasa road, Syokimau",2.0,2.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,8700000,Embakasi South
"Mombasa road, Syokimau",1.0,1.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,5700000,Embakasi South
"Nyali Area, Nyali",1.0,1.0,2024-07-15,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,5500000,Unknown
"Nyali Area, Nyali",0.0,1.0,2024-07-15,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,4100000,Unknown
"Mombasa road, Syokimau",0.0,1.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Swimming Pool']",flats-apartments,sale,4700000,Embakasi South
Naivasha Road,3.0,3.0,2024-03-05,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,8500000,Unknown
Naivasha Road,2.0,2.0,2024-03-05,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,6400000,Unknown
Naivasha Road,1.0,1.0,2024-03-05,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,4260000,Unknown
Naivasha Road,0.0,0.0,2024-07-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Wheelchair Access']",flats-apartments,sale,2700000,Unknown
Kilimani,3.0,3.0,2024-03-05,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,26000000,Dagoretti North
Lavington,2.0,2.0,2024-03-05,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,10500000,Dagoretti North
"Near Seasons, Kasarani",3.0,3.0,2024-07-29,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,8500000,Kasarani
Kileleshwa,3.0,4.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,30000000,Dagoretti North
"Gitanga Road, Lavington",3.0,2.0,2024-07-30,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'Swimming Pool']",flats-apartments,sale,18200000,Dagoretti North
Kilimani,1.0,1.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,8300000,Dagoretti North
Kileleshwa,1.0,1.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,9500000,Dagoretti North
Kileleshwa,3.0,3.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,27000000,Dagoretti North
"Near Yaya Center, Kilimani",2.0,2.0,2024-07-30,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,16000000,Dagoretti North
"Off Othaya Road, Kileleshwa",3.0,3.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,34000000,Dagoretti North
"Westlands, Westlands Area",3.0,3.0,2024-07-30,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,30000000,Westlands
"Westlands, Westlands Area",2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,16000000,Westlands
"Westlands, Westlands Area",3.0,4.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool', 'Wheelchair Access']",flats-apartments,sale,32000000,Westlands
Kileleshwa,2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,13000000,Dagoretti North
Kilimani,0.0,1.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,9100000,Dagoretti North
Kilimani,2.0,2.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,32300000,Dagoretti North
Kilimani,1.0,1.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,10200000,Dagoretti North
Kilimani,3.0,3.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,33650000,Dagoretti North
Kilimani,2.0,2.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,16800000,Dagoretti North
Kilimani,3.0,3.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool', 'Walk In Closet']",flats-apartments,sale,36000000,Dagoretti North
Kilimani,2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,16500000,Dagoretti North
Lavington,4.0,3.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,25000000,Dagoretti North
Kilimani,2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Serviced', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,8600000,Dagoretti North
Lavington,4.0,4.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,41000000,Dagoretti North
"Off Gitanga Road, Lavington",2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,11000000,Dagoretti North
"Near Prestige Plaza, Off Ngong Road, Kilimani",2.0,2.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",flats-apartments,sale,10000000,Dagoretti North
Kileleshwa,2.0,3.0,2024-07-30,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",flats-apartments,sale,12500000,Dagoretti North
